0. book(49, 80);
64899. book(55, 100);
64900. book(93, 19);
64901. book(70, 23);
64902. book(29, 78);
64903. book(71, 13);
64904. book(74, 10);
64905. book(11, 82);
64906. book(20, 44);
64907. book(47, 34);
64908. book(36, 18);
64909. book(19, 53);
64910. book(2, 76);
64911. book(76, 56);
64912. book(10, 60);
64913. book(34, 45);
64914. book(28, 43);
64915. book(93, 67);
64916. book(74, 39);
64917. book(100, 33);
64918. book(52, 91);
64919. book(63, 97);
64920. book(36, 97);
64921. book(59, 17);
64922. book(39, 94);
64923. book(13, 12);
64924. book(88, 82);
64925. book(86, 99);
64926. book(87, 92);
64927. book(3, 11);
64928. book(22, 36);
64929. book(18, 66);
64930. book(87, 52);
64931. book(57, 52);
64932. book(78, 31);
64933. book(27, 37);
64934. book(30, 61);
64935. book(87, 72);
64936. book(94, 28);
64937. book(85, 25);
64938. book(57, 18);
64939. book(62, 58);
64940. book(65, 75);
64941. book(42, 76);
64942. book(89, 61);
64943. book(46, 70);
64944. book(92, 20);
64945. book(97, 35);
64946. book(26, 60);
64947. book(19, 61);
64948. book(2, 4);
64949. book(39, 22);
64950. book(42, 30);
64951. book(53, 46);
64952. book(27, 71);
64953. book(95, 46);
64954. book(95, 79);
64955. book(92, 54);
64956. book(69, 52);
64957. book(20, 26);
64958. book(100, 34);
64959. book(42, 85);
64960. book(82, 18);
64961. book(95, 58);
64962. book(22, 46);
64963. book(52, 6);
64964. book(34, 15);
64965. book(76, 74);
64966. book(53, 52);
64967. book(54, 47);
64968. book(17, 5);
64969. book(54, 32);
64970. book(19, 65);
64971. book(94, 82);
64972. book(33, 29);
64973. book(12, 92);
64974. book(8, 90);
64975. book(42, 85);
64976. book(77, 28);
64977. book(60, 3);
64978. book(63, 5);
64979. book(56, 83);
64980. book(37, 8);
64981. book(55, 95);
64982. book(7, 51);
64983. book(20, 32);
64984. book(55, 31);
64985. book(27, 75);
64986. book(49, 78);
64987. book(95, 35);
64988. book(39, 86);
64989. book(61, 99);
64990. book(95, 35);
64991. book(70, 70);
64992. book(60, 22);
64993. book(51, 24);
64994. book(44, 34);
64995. book(62, 74);
64996. book(84, 19);
64997. book(50, 19);
64998. book(14, 15);
64999. book(42, 61);
65000. book(88, 14);
65001. book(47, 0);
65002. book(11, 91);
65003. book(5, 16);
65004. book(88, 17);
65005. book(66, 85);
65006. book(16, 23);
65007. book(99, 93);
65008. book(21, 71);
65009. book(85, 91);
65010. book(33, 41);
65011. book(8, 41);
65012. book(53, 88);
65013. book(17, 99);
65014. book(65, 67);
65015. book(46, 82);
65016. book(1, 43);
65017. book(5, 14);
65018. book(73, 94);
65019. book(53, 13);
65020. book(4, 85);
65021. book(46, 41);
65022. book(85, 39);
65023. book(49, 45);
65024. book(4, 25);
65025. book(1, 66);
65026. book(43, 16);
65027. book(42, 31);
65028. book(24, 8);
65029. book(25, 58);
65030. book(89, 9);
65031. book(46, 8);
65032. book(4, 58);
65033. book(3, 88);
65034. book(57, 74);
65035. book(29, 62);
65036. book(75, 31);
65037. book(6, 84);
65038. book(39, 35);
65039. book(89, 69);
65040. book(33, 24);
65041. book(17, 0);
65042. book(91, 29);
65043. book(92, 38);
65044. book(62, 29);
65045. book(67, 52);
65046. book(50, 84);
65047. book(95, 39);
65048. book(18, 30);
65049. book(43, 13);
65050. book(4, 72);
65051. book(71, 1);
65052. book(63, 53);
65053. book(15, 54);
65054. book(12, 80);
65055. book(37, 18);
65056. book(52, 82);
65057. book(73, 86);
65058. book(88, 0);
65059. book(63, 41);
65060. book(31, 100);
65061. book(20, 6);
65062. book(75, 73);
65063. book(36, 46);
65064. book(61, 57);
65065. book(93, 15);
65066. book(54, 84);
65067. book(9, 71);
65068. book(63, 29);
65069. book(5, 96);
65070. book(86, 4);
65071. book(14, 61);
65072. book(0, 26);
65073. book(98, 18);
65074. book(23, 67);
65075. book(40, 30);
65076. book(61, 16);
65077. book(99, 7);
65078. book(65, 32);
65079. book(15, 26);
65080. book(39, 68);
65081. book(25, 99);
65082. book(37, 41);
65083. book(55, 94);
65084. book(81, 62);
65085. book(26, 33);
65086. book(8, 17);
65087. book(0, 22);
65088. book(25, 4);
65089. book(11, 14);
65090. book(97, 93);
65091. book(25, 3);
65092. book(64, 89);
65093. book(73, 13);
65094. book(33, 32);
65095. book(21, 72);
65096. book(71, 71);
65097. book(49, 35);
65098. book(66, 87);
65099. book(20, 6);
65100. book(89, 54);
65101. book(73, 37);
65102. book(17, 13);
65103. book(8, 44);
65104. book(43, 20);
65105. book(73, 51);
65106. book(34, 24);
65107. book(96, 100);
65108. book(13, 89);
65109. book(24, 99);
65110. book(53, 86);
65111. book(48, 71);
65112. book(59, 73);
65113. book(83, 15);
65114. book(14, 59);
65115. book(40, 68);
65116. book(58, 72);
65117. book(66, 94);
65118. book(76, 91);
65119. book(37, 38);
65120. book(57, 70);
65121. book(84, 44);
65122. book(98, 63);
65123. book(33, 20);
65124. book(14, 45);
65125. book(90, 46);
65126. book(95, 29);
65127. book(14, 59);
65128. book(6, 64);
65129. book(8, 10);
65130. book(86, 92);
65131. book(17, 45);
65132. book(22, 89);
65133. book(37, 43);
65134. book(98, 56);
65135. book(21, 91);
65136. book(77, 15);
65137. book(17, 71);
65138. book(64, 60);
65139. book(8, 64);
65140. book(29, 55);
65141. book(14, 69);
65142. book(37, 95);
65143. book(4, 49);
65144. book(51, 98);
65145. book(34, 80);
65146. book(47, 91);
65147. book(21, 96);
65148. book(24, 7);
65149. book(32, 87);
65150. book(11, 7);
65151. book(93, 14);
65152. book(67, 75);
65153. book(67, 7);
65154. book(4, 70);
65155. book(5, 75);
65156. book(9, 70);
65157. book(72, 36);
65158. book(42, 63);
65159. book(70, 8);
65160. book(28, 96);
65161. book(93, 6);
65162. book(47, 15);
65163. book(61, 73);
65164. book(81, 16);
65165. book(50, 59);
65166. book(86, 14);
65167. book(35, 60);
65168. book(16, 56);
65169. book(9, 15);
65170. book(72, 46);
65171. book(27, 45);
65172. book(88, 47);
65173. book(68, 92);
65174. book(100, 97);
65175. book(51, 41);
65176. book(13, 51);
65177. book(23, 75);
65178. book(42, 80);
65179. book(97, 86);
65180. book(80, 33);
65181. book(35, 9);
65182. book(46, 0);
65183. book(10, 9);
65184. book(100, 2);
65185. book(94, 43);
65186. book(10, 18);
65187. book(2, 40);
65188. book(20, 98);
65189. book(94, 58);
65190. book(8, 1);
65191. book(45, 67);
65192. book(55, 67);
65193. book(6, 67);
65194. book(85, 67);
65195. book(34, 92);
65196. book(65, 45);
65197. book(6, 23);
65198. book(43, 60);
65199. book(49, 84);
65200. book(18, 79);
65201. book(37, 84);
65202. book(31, 92);
65203. book(68, 63);
65204. book(92, 11);
65205. book(10, 34);
65206. book(97, 54);
65207. book(68, 16);
65208. book(44, 35);
65209. book(63, 17);
65210. book(52, 100);
65211. book(64, 52);
65212. book(32, 41);
65213. book(98, 38);
65214. book(40, 95);
65215. book(3, 58);
65216. book(9, 76);
65217. book(32, 77);
65218. book(45, 26);
65219. book(18, 26);
65220. book(20, 5);
65221. book(10, 84);
65222. book(56, 73);
65223. book(22, 24);
65224. book(100, 96);
65225. book(93, 54);
65226. book(29, 74);
65227. book(29, 72);
65228. book(49, 55);
65229. book(56, 96);
65230. book(78, 82);
65231. book(67, 16);
65232. book(21, 64);
65233. book(53, 17);
65234. book(65, 16);
65235. book(99, 69);
65236. book(2, 41);
65237. book(27, 50);
65238. book(81, 91);
65239. book(10, 41);
65240. book(7, 37);
65241. book(88, 0);
65242. book(69, 96);
65243. book(41, 18);
65244. book(25, 31);
65245. book(77, 15);
65246. book(8, 88);
65247. book(87, 59);
65248. book(63, 12);
65249. book(80, 7);
65250. book(96, 58);
65251. book(1, 45);
65252. book(54, 25);
65253. book(20, 26);
65254. book(45, 42);
65255. book(18, 27);
65256. book(15, 66);
65257. book(4, 16);
65258. book(4, 2);
65259. book(7, 14);
65260. book(17, 35);
65261. book(16, 23);
65262. book(30, 33);
65263. book(98, 37);
65264. book(60, 55);
65265. book(2, 55);
65266. book(44, 0);
65267. book(36, 88);
65268. book(35, 30);
65269. book(80, 87);
65270. book(26, 66);
65271. book(72, 14);
65272. book(87, 76);
65273. book(47, 8);
65274. book(34, 57);
65275. book(100, 71);
65276. book(24, 82);
65277. book(7, 90);
65278. book(90, 23);
65279. book(66, 18);
65280. book(53, 9);
65281. book(68, 56);
65282. book(83, 25);
65283. book(84, 83);
65284. book(36, 37);
65285. book(72, 16);
65286. book(21, 74);
65287. book(61, 100);
65288. book(3, 32);
65289. book(22, 80);
65290. book(33, 49);
65291. book(40, 87);
65292. book(20, 42);
65293. book(79, 44);
65294. book(23, 50);
65295. book(67, 34);
65296. book(46, 3);
65297. book(82, 65);
65298. book(100, 96);
65299. book(10, 31);
65300. book(95, 87);
65301. book(25, 78);
65302. book(31, 19);
65303. book(13, 17);
65304. book(50, 90);
65305. book(9, 9);
65306. book(66, 82);
65307. book(92, 19);
65308. book(75, 94);
65309. book(15, 62);
65310. book(60, 8);
65311. book(39, 37);
65312. book(99, 14);
65313. book(57, 22);
65314. book(100, 7);
65315. book(31, 94);
65316. book(55, 83);
65317. book(97, 10);
65318. book(58, 1);
65319. book(3, 10);
65320. book(52, 91);
65321. book(68, 42);
65322. book(46, 65);
65323. book(98, 35);
65324. book(9, 27);
65325. book(100, 7);
65326. book(32, 79);
65327. book(89, 97);
65328. book(63, 80);
65329. book(72, 13);
65330. book(72, 78);
65331. book(73, 14);
65332. book(8, 93);
65333. book(11, 66);
65334. book(42, 33);
65335. book(49, 91);
65336. book(56, 87);
65337. book(93, 16);
65338. book(84, 45);
65339. book(77, 88);
65340. book(6, 25);
65341. book(41, 43);
65342. book(52, 10);
65343. book(94, 33);
65344. book(24, 78);
65345. book(32, 12);
65346. book(77, 6);
65347. book(78, 19);
65348. book(49, 13);
65349. book(73, 35);
65350. book(52, 60);
65351. book(43, 59);
65352. book(97, 43);
65353. book(63, 8);
65354. book(11, 15);
65355. book(43, 30);
65356. book(44, 93);
65357. book(94, 17);
65358. book(50, 60);
65359. book(49, 59);
65360. book(69, 14);
65361. book(75, 33);
65362. book(5, 38);
65363. book(95, 72);
65364. book(64, 37);
65365. book(33, 4);
65366. book(82, 45);
65367. book(75, 69);
65368. book(99, 31);
65369. book(19, 30);
65370. book(15, 82);
65371. book(23, 42);
65372. book(5, 12);
65373. book(21, 22);
65374. book(35, 62);
65375. book(71, 98);
65376. book(52, 53);
65377. book(79, 30);
65378. book(31, 87);
65379. book(31, 27);
65380. book(89, 75);
65381. book(9, 65);
65382. book(22, 54);
65383. book(49, 56);
65384. book(66, 76);
65385. book(73, 79);
65386. book(88, 67);
65387. book(69, 68);
65388. book(99, 69);
65389. book(43, 66);
65390. book(43, 43);
65391. book(36, 8);
65392. book(48, 93);
65393. book(7, 19);
65394. book(58, 37);
65395. book(8, 91);
65396. book(54, 9);
65397. book(26, 19);
65398. book(71, 32);
65399. book(85, 59);
65400. book(56, 35);
65401. book(30, 3);
65402. book(95, 49);
65403. book(67, 64);
65404. book(91, 27);
65405. book(68, 86);
65406. book(71, 31);
65407. book(40, 22);
65408. book(18, 34);
65409. book(64, 12);
65410. book(48, 84);
65411. book(18, 41);
65412. book(73, 29);
65413. book(29, 7);
65414. book(63, 45);
65415. book(67, 13);
65416. book(100, 67);
65417. book(52, 13);
65418. book(91, 45);
65419. book(22, 65);
65420. book(50, 49);
65421. book(3, 11);
65422. book(48, 57);
65423. book(56, 65);
65424. book(17, 9);
65425. book(29, 35);
65426. book(36, 83);
65427. book(83, 87);
65428. book(25, 0);
65429. book(6, 78);
65430. book(87, 34);
65431. book(7, 40);
65432. book(42, 95);
65433. book(15, 10);
65434. book(41, 44);
65435. book(93, 6);
65436. book(27, 33);
65437. book(18, 29);
65438. book(73, 51);
65439. book(55, 36);
65440. book(77, 77);
65441. book(17, 28);
65442. book(58, 99);
65443. book(38, 9);
65444. book(81, 54);
65445. book(80, 42);
65446. book(93, 94);
65447. book(11, 77);
65448. book(21, 17);
65449. book(87, 11);
65450. book(87, 95);
65451. book(41, 18);
65452. book(53, 61);
65453. book(3, 35);
65454. book(0, 58);
65455. book(22, 69);
65456. book(61, 31);
65457. book(88, 47);
65458. book(94, 23);
65459. book(19, 58);
65460. book(5, 100);
65461. book(25, 58);
65462. book(34, 27);
65463. book(74, 26);
65464. book(18, 72);
65465. book(20, 57);
65466. book(62, 49);
65467. book(94, 69);
65468. book(100, 0);
65469. book(99, 66);
65470. book(76, 96);
65471. book(82, 14);
65472. book(95, 13);
65473. book(66, 1);
65474. book(71, 94);
65475. book(71, 90);
65476. book(1, 64);
65477. book(49, 59);
65478. book(1, 37);
65479. book(24, 36);
65480. book(95, 71);
65481. book(67, 12);
65482. book(92, 14);
65483. book(95, 20);
65484. book(10, 22);
65485. book(97, 94);
65486. book(24, 86);
65487. book(43, 62);
65488. book(54, 92);
65489. book(85, 22);
65490. book(88, 81);
65491. book(69, 46);
65492. book(34, 9);
65493. book(75, 97);
65494. book(6, 3);
65495. book(11, 47);
65496. book(27, 94);
65497. book(54, 27);
65498. book(92, 95);
65499. book(17, 66);
65500. book(67, 79);
65501. book(25, 20);
65502. book(88, 61);
65503. book(91, 69);
65504. book(75, 87);
65505. book(43, 81);
65506. book(3, 67);
65507. book(92, 0);
65508. book(4, 86);
65509. book(65, 6);
65510. book(43, 76);
65511. book(63, 51);
65512. book(24, 33);
65513. book(15, 3);
65514. book(64, 48);
65515. book(41, 80);
65516. book(44, 83);
65517. book(46, 40);
65518. book(26, 15);
65519. book(63, 58);
65520. book(23, 40);
65521. book(7, 27);
65522. book(58, 46);
65523. book(84, 42);
65524. book(26, 54);
65525. book(87, 73);
65526. book(63, 96);
65527. book(74, 61);
65528. book(64, 71);
65529. book(19, 91);
65530. book(37, 21);
65531. book(30, 8);
65532. book(14, 82);
65533. book(19, 36);
65534. book(25, 14);
65535. book(58, 91);
65536. book(48, 8);
65537. book(38, 59);
65538. book(31, 53);
65539. book(68, 13);
65540. book(86, 81);
65541. book(51, 96);
65542. book(92, 69);
65543. book(6, 99);
65544. book(33, 10);
65545. book(59, 83);
65546. book(99, 90);
65547. book(42, 76);
65548. book(53, 59);
65549. book(62, 33);
65550. book(51, 17);
65551. book(23, 61);
65552. book(91, 63);
65553. book(61, 23);
65554. book(6, 29);
65555. book(94, 36);
65556. book(34, 18);
65557. book(27, 91);
65558. book(13, 81);
65559. book(83, 10);
65560. book(43, 31);
65561. book(76, 22);
65562. book(80, 52);
65563. book(34, 33);
65564. book(14, 81);
65565. book(23, 67);
65566. book(71, 88);
65567. book(73, 83);
65568. book(20, 87);
65569. book(11, 42);
65570. book(84, 7);
65571. book(18, 55);
65572. book(24, 21);
65573. book(1, 38);
65574. book(68, 54);
65575. book(12, 64);
65576. book(36, 14);
65577. book(33, 84);
65578. book(55, 51);
65579. book(20, 33);
65580. book(71, 68);
65581. book(4, 62);
65582. book(77, 63);
65583. book(88, 8);
65584. book(73, 47);
65585. book(97, 20);
65586. book(78, 57);
65587. book(55, 72);
65588. book(88, 45);
65589. book(89, 2);
65590. book(90, 72);
65591. book(86, 47);
65592. book(0, 30);
65593. book(12, 71);
65594. book(2, 100);
65595. book(8, 89);
65596. book(58, 64);
65597. book(38, 50);
65598. book(74, 97);
65599. book(37, 79);
65600. book(65, 85);
65601. book(52, 58);
65602. book(78, 65);
65603. book(29, 67);
65604. book(46, 77);
65605. book(40, 0);
65606. book(36, 62);
65607. book(88, 19);
65608. book(65, 56);
65609. book(78, 44);
65610. book(17, 43);
65611. book(0, 39);
65612. book(52, 67);
65613. book(64, 28);
65614. book(82, 92);
65615. book(95, 81);
65616. book(2, 42);
65617. book(47, 98);
65618. book(20, 98);
65619. book(45, 29);
65620. book(95, 41);
65621. book(77, 61);
65622. book(52, 80);
65623. book(37, 39);
65624. book(31, 83);
65625. book(33, 15);
65626. book(75, 95);
65627. book(79, 15);
65628. book(65, 0);
65629. book(31, 97);
65630. book(68, 58);
65631. book(69, 96);
65632. book(52, 49);
65633. book(11, 59);
65634. book(20, 50);
65635. book(27, 54);
65636. book(64, 30);
65637. book(39, 56);
65638. book(69, 23);
65639. book(41, 45);
65640. book(14, 9);
65641. book(6, 37);
65642. book(5, 83);
65643. book(55, 6);
65644. book(54, 86);
65645. book(6, 26);
65646. book(98, 46);
65647. book(9, 42);
65648. book(52, 72);
65649. book(84, 96);
65650. book(97, 80);
65651. book(22, 59);
65652. book(91, 89);
65653. book(80, 20);
65654. book(48, 65);
65655. book(26, 17);
65656. book(75, 44);
65657. book(45, 95);
65658. book(5, 73);
65659. book(5, 58);
65660. book(98, 79);
65661. book(98, 68);
65662. book(60, 32);
65663. book(80, 93);
65664. book(70, 17);
65665. book(20, 45);
65666. book(51, 15);
65667. book(16, 59);
65668. book(24, 74);
65669. book(41, 51);
65670. book(74, 92);
65671. book(0, 33);
65672. book(24, 11);
65673. book(1, 10);
65674. book(3, 18);
65675. book(1, 4);
65676. book(40, 41);
65677. book(15, 79);
65678. book(48, 2);
65679. book(90, 75);
65680. book(37, 17);
65681. book(30, 34);
65682. book(28, 0);
65683. book(26, 44);
65684. book(19, 51);
65685. book(83, 46);
65686. book(3, 55);
65687. book(97, 94);
65688. book(29, 50);
65689. book(42, 20);
65690. book(54, 39);
65691. book(89, 46);
65692. book(99, 89);
65693. book(94, 83);
65694. book(42, 96);
65695. book(56, 6);
65696. book(76, 38);
65697. book(86, 18);
65698. book(70, 27);
65699. book(22, 5);
65700. book(4, 45);
65701. book(77, 39);
65702. book(64, 39);
65703. book(23, 27);
65704. book(70, 83);
65705. book(66, 60);
65706. book(65, 64);
65707. book(13, 8);
65708. book(50, 83);
65709. book(28, 94);
65710. book(45, 54);
65711. book(66, 87);
65712. book(6, 90);
65713. book(0, 49);
65714. book(8, 64);
65715. book(23, 16);
65716. book(60, 79);
65717. book(81, 76);
65718. book(29, 8);
65719. book(91, 4);
65720. book(41, 18);
65721. book(26, 62);
65722. book(66, 2);
65723. book(10, 56);
65724. book(13, 98);
65725. book(2, 14);
65726. book(48, 55);
65727. book(52, 20);
65728. book(8, 44);
65729. book(28, 95);
65730. book(24, 74);
65731. book(78, 4);
65732. book(5, 60);
65733. book(1, 14);
65734. book(16, 69);
65735. book(14, 8);
65736. book(45, 27);
65737. book(63, 44);
65738. book(16, 61);
65739. book(92, 100);
65740. book(22, 7);
65741. book(27, 31);
65742. book(51, 41);
65743. book(27, 14);
65744. book(88, 56);
65745. book(29, 29);
65746. book(30, 58);
65747. book(45, 12);
65748. book(31, 0);
65749. book(69, 8);
65750. book(90, 4);
65751. book(21, 13);
65752. book(84, 61);
65753. book(34, 31);
65754. book(96, 27);
65755. book(99, 78);
65756. book(66, 42);
65757. book(96, 45);
65758. book(3, 28);
65759. book(67, 72);
65760. book(19, 100);
65761. book(6, 33);
65762. book(25, 94);
65763. book(41, 84);
65764. book(24, 94);
65765. book(63, 75);
65766. book(21, 62);
65767. book(24, 26);
65768. book(58, 88);
65769. book(21, 75);
65770. book(95, 64);
65771. book(58, 60);
65772. book(34, 36);
65773. book(88, 15);
65774. book(62, 45);
65775. book(88, 31);
65776. book(7, 44);
65777. book(20, 82);
65778. book(21, 52);
65779. book(96, 51);
65780. book(95, 18);
65781. book(79, 64);
65782. book(23, 65);
65783. book(27, 4);
65784. book(81, 23);
65785. book(66, 84);
65786. book(55, 83);
65787. book(99, 1);
65788. book(73, 7);
65789. book(18, 43);
65790. book(8, 88);
